name,link,cost for 2,cuisines,ratings,reviews,address
"ms bakers Restaurant, Sikar Road",https://www.zomato.com/jaipur/m-s-bakers-sikar-road,200,"Bakery, Fast Food",3.3,14," 63, Road 1, Shiv Nagar, Vivekanand Senior Secondary School, Murlipura, Sikar Road, Jaipur"
"fm 20 Restaurant, Mansarovar",https://www.zomato.com/jaipur/fm-20-mansarovar,600,"Chinese, Fast Food",3.3,16," Shop 12, Vijaypath Shopping Center, Behind Madhurika Medical, Mansarovar, Jaipur"
"coffee america Restaurant, Tonk Road",https://www.zomato.com/jaipur/coffee-america-1-tonk-road,250,"Fast Food, Rolls, South Indian, Beverages",3.3,18," Shop 38, Near Ayojan School Of Architecture, Riicco Industrial Area Sitapura, Jaipur"
"hotel royal celebration inn Restaurant, Ajmer Highway",https://www.zomato.com/jaipur/hotel-royal-celebration-inn-ajmer-highway,500,"North Indian, Chinese",3.3,13," Jaisinghpura Road, Near Siddhi Vinayak Marriage Garden, Bhankrota, Ajmer Highway, Jaipur"
"red dregon fast food Restaurant, Sodala",https://www.zomato.com/jaipur/red-dregon-fast-food-sodala,150,"Chinese, Fast Food",3.3,16," Near Shiv Mandir, Futlaya Bag, Gyatri Nagar, Sodala, Jaipur"
"mr meal Restaurant, Vidhyadhar Nagar",https://www.zomato.com/jaipur/mr-meal-vidhyadhar-nagar,200,"Fast Food, Chinese",3.3,12," 1/192, Near Khandelwal Tower, Sector 1, Vidhyadhar Nagar, Jaipur"
"jai shri balaji refreshment juice point Restaurant, Tonk Road",https://www.zomato.com/jaipur/jai-shri-balaji-refreshment-juice-point-tonk-road,100,Beverages,3.3,21," 111-CS-1, Shiv Tower, Near Community Hall, Kumbha Marg, Sector 11, Pratap Nagar, Tonk Road, Jaipur"
"murg mutton masala Restaurant, Vaishali Nagar",https://www.zomato.com/jaipur/murg-mutton-masala-1-vaishali-nagar,350,"North Indian, Mughlai",3.3,12," Plot 98, Jagdamba Colony, Near Nursery Circle, Vaishali Nagar, Jaipur"
"momos junction Restaurant, Malviya Nagar",https://www.zomato.com/jaipur/momos-junction-malviya-nagar,400,"Momos, Burger, Sandwich, Fast Food",NEW,," Shop 6, Plot 14, Vyas Colony, Jagatpura Road, Malviya Nagar, Jaipur"
"bannas Restaurant, C Scheme",https://www.zomato.com/jaipur/bannas-c-scheme,450,Cafe,3.3,16," E 141, Near Style And Scissors, Sardar Patel Marg, C Scheme, Jaipur"
"special dhaba Restaurant, Tonk Road",https://www.zomato.com/jaipur/special-dhaba-tonk-road,500,"North Indian, Fast Food",3.2,11," S37, 38, Dwarkapuri, Chak Getor, Pratap Nagar, Tonk Road, Jaipur"
"bilal hotel Restaurant, Pink City",https://www.zomato.com/jaipur/bilal-hotel-pink-city,150,North Indian,3.2,19," Shop 157, Ramganj Bazaar, Near Badi Rehmaniya Masjid, Pink City, Jaipur"
"7th heaven Restaurant, Mansarovar",https://www.zomato.com/jaipur/7th-heaven-mansarovar,350,"Bakery, Desserts, Fast Food, Beverages",NEW,," Shop A7, 8, 10, B Scheme, Gopalpura Bypass, Mansarovar, Jaipur"
"grand peacock restaurant Restaurant, Amer Road",https://www.zomato.com/jaipur/the-grand-peacock-restaurant-1-amer-road,"1,200","North Indian, Mughlai, Beverages",3.2,15," Hotel Mahar Haveli, Near Zorawar Singh Gate, Gangapole Road, Amer Road, Jaipur"
"ohveg by v impact Restaurant, Bais Godam",https://www.zomato.com/jaipur/ohveg-by-v-impact-1-bais-godam,250,"Fast Food, North Indian",3.2,12," B-91, Nandpuri Colony, Hawa Sarak, Bais Godam, Jaipur"
"bikaneri lal ji sweets namkeen Restaurant, Mansarovar",https://www.zomato.com/jaipur/bikaneri-lal-ji-sweets-and-namkeen-mansarovar,400,"Mithai, Fast Food, Street Food",3.2,20," 123/383, Agarwal Farm, New Sanganer Road, Mansarovar, Jaipur"
"saini dhaba Restaurant, Sodala",https://www.zomato.com/jaipur/saini-dhaba-2-sodala,400,North Indian,3.2,14," 10 B, Ram Nagar, Sodala, Jaipur"
"combo tadka restaurant Restaurant, Jagatpura",https://www.zomato.com/jaipur/combo-tadka-restaurant-jagatpura,250,"North Indian, Fast Food, Chinese",3.2,15," 376, Pink City Enclave, Jagatpura, Jaipur"
"boti bati Restaurant, Sodala",https://www.zomato.com/boti-bati-food-truck,300,North Indian,3.2,17," Swej Farm, Opposite Palika Bazaar, Sodala, Jaipur"
"rajwada rasoi Restaurant, Mansarovar",https://www.zomato.com/jaipur/rajwada-rasoi-mansarovar,300,North Indian,3.2,16," 74/31, Shipra Path, Mansarovar, Jaipur"
"hangout café Restaurant, Vaishali Nagar",https://www.zomato.com/jaipur/hangout-café-vaishali-nagar,200,"Burger, Fast Food, Beverages",3.2,13," G 40, Rangoli Plaza, Rangoli Gardens, Maharana Pratap Marg, Kanakpura, Vaishali Nagar, Jaipur"
"mithlesh sweets Restaurant, Tonk Road",https://www.zomato.com/jaipur/mithlesh-sweets-1-tonk-road,300,Mithai,3.2,20," Opposite Central Bank of India, Gopalpura, Tonk Road, Jaipur"
"food forever Restaurant, Jagatpura",https://www.zomato.com/jaipur/food-forever-jagatpura,350,North Indian,3.2,13," A-15, Mahal Yojna, Jagatpura, Jaipur"
"gokul chaat fast food Restaurant, Chitrakoot",https://www.zomato.com/jaipur/gokul-chaat-fast-food-chitrakoot,300,"Fast Food, South Indian, Chinese, Street Food, North Indian",3.2,12," Shop 3, Plot 206, Opposite Swaminarayan Temple, Govind Nagar, Chitrakoot, Jaipur"
"krishna live ice creams Restaurant, Shyam Nagar",https://www.zomato.com/jaipur/krishna-live-ice-creams-shyam-nagar,350,"Ice Cream, Beverages",3.2,12," 303, The Modern Chaupati, Nirman Nagar C, Kings Road, Shyam Nagar, Jaipur"
"ohh my grill Restaurant, Vaishali Nagar",https://www.zomato.com/jaipur/ohh-my-grill-vaishali-nagar,350,"BBQ, North Indian",3.3,14," Nursery Circle, Behind Tata Indicom Office, Block C, Vaishali Nagar, Jaipur"
"good bakers Restaurant, Malviya Nagar",https://www.zomato.com/jaipur/good-bakers-malviya-nagar,200,"Bakery, Fast Food, Beverages",3.3,24," 8/220, Behind UDB Corporate Tower, Amit Bhardwaj Marg, Malviya Nagar, Jaipur"
