name,link,cost for 2,cuisines,ratings,reviews,address
"saladdict Restaurant, Akota",https://www.zomato.com/vadodara/saladdict-akota,200,"Healthy Food, Salad",3.5,23," 7 A, Rajpath Society, KTM Showroom Lane, Old Padra Road, Akota, Vadodara"
"fresh house Restaurant, Vadiwadi",https://www.zomato.com/vadodara/fresh-house-vadiwadi,400,"Cafe, Healthy Food",3.4,36," 2 G/F, Trivia Complex, Opposite Natubhai Circle, Vadiwadi, Vadodara"
"annakut bhojnalaya Restaurant, Gotri",https://www.zomato.com/vadodara/annakut-bhojnalaya-gotri,150,Gujarati,3.6,41," 8/9, Darshanm Arise, Opp. Osia Hypermart, Sevasi road, Gotri, Vadodara"
"bhai bhai dabeliwala Restaurant, Gotri",https://www.zomato.com/vadodara/bhai-bhai-dabeliwala-gotri,150,"Gujarati, Fast Food",3.5,38," Shop 6, Krishnadham Complex, Opposite Maatri Mandir Society, Gotri, Vadodara"
"vishal tiffin house Restaurant, Makarpura",https://www.zomato.com/vadodara/vishal-tiffin-house-makarpura,200,Gujarati,3.1,21," Block 53/529, Parthbhumi 1, GIDC Road, Makarpura, Vadodara"
"gokaldas mithaiwala Restaurant, Mandvi",https://www.zomato.com/vadodara/gokaldas-mithaiwala-mandvi,200,"Mithai, Fast Food",3.3,17," Near Market Char Rasta, Raj Mahal Road, Mandvi, Vadodara"
"vinayak restaurant Restaurant, Karelibaug",https://www.zomato.com/vadodara/vinayak-restaurant-karelibaug,200,"North Indian, Chinese",NEW,," Shop 7, Ashirwad Society, Harni Warasaiya Ring Road, Karelibaug, Vadodara"
"jai gurudev restaurant Restaurant, Sayajigunj",https://www.zomato.com/vadodara/jai-gurudev-restaurant-sayajigunj,200,Gujarati,3.4,27," 7, Golden Trade Center, Station Road, Near S.T. Depot, Pratapgunj, Vadodara"
"welcome tawa fry chinese Restaurant, Makarpura",https://www.zomato.com/vadodara/welcome-tawa-fry-and-chinese-makarpura,300,"Hyderabadi, Chinese",3.3,16," 133/134, Parishram Nagar, Near Bhagat Colony, GIDC Road Makarpura, Vadodara"
"gurukrupa sweets Restaurant, Manjalpur",https://www.zomato.com/vadodara/gurukrupa-sweets-manjalpur,100,"Mithai, Desserts",3.2,12," 5, Lalbagh Plaza, Opposite Bank Of Baroda, Manjalpur, Vadodara"
"baba chinese food Restaurant, Diwalipura",https://www.zomato.com/vadodara/baba-chinese-food-1-diwalipura,300,Chinese,3.4,27," Mahabalipuram Society, Near Basil School, Tandalja Road, Diwalipura, Vadodara"
"sicilian beyond pizza Restaurant, Manjalpur",https://www.zomato.com/vadodara/sicilian-beyond-pizza-manjalpur,400,Pizza,3.2,22," 1/5, Shlok Complex, Near Saraswati Complex, Manjalpur, Vadodara"
"cr dosa Restaurant, Akota",https://www.zomato.com/vadodara/cr-dosa-akota,200,South Indian,3.3,22," Shop 1, Santkrupa Apartment, Akota, Vadodara"
"24 hours food delivery Restaurant, Karelibaug",https://www.zomato.com/vadodara/24-hours-food-delivery-1-karelibaug,400,"Chinese, North Indian, Mughlai",3.5,28," 537, Anand Nagar Society, Gujarat Housing Board, Karelibaug, Vadodara"
"best food corner Restaurant, Madhavpura",https://www.zomato.com/vadodara/the-best-food-corner-madhavpura,300,"Fast Food, North Indian",3.2,23," B1/3, Ajwa Road, Shri Hari Township, Madhavpura, Vadodara"
"snacks zone Restaurant, Manjalpur",https://www.zomato.com/vadodara/snacks-zone-manjalpur,150,Street Food,NEW,," 1204, 12th Floor, Baroda Heights, LIG K Tower, Opposite Mahalaxmi Party Plot, Tulsidham Road, Manjalpur, Vadodara"
"eatery sanwich shop Restaurant, Nizampura",https://www.zomato.com/vadodara/eatery-sanwich-shop-nizampura,300,Fast Food,3.1,16," 26, Ground Floor, Fortune Gateway, Opposite Keya Motors, TP 13 Road, Chhanijakatnaka, Nizampura, Vadodara"
"chickenwaala Restaurant, Tarsali",https://www.zomato.com/vadodara/chickenwaala-tarsali,400,North Indian,3.2,25," Dairy Tarsali Road, Tarsali, Vadodara"
"all dips Restaurant, Alkapuri",https://www.zomato.com/vadodara/all-that-dips-alkapuri,300,"Mexican, Arabian, Sandwich, Healthy Food",3.2,14," 402,Harmony Complex,28 Nutan Bharat Society, Alkapuri, Vadodara"
"eram chinese food Restaurant, Gorwa",https://www.zomato.com/vadodara/eram-chinese-food-gorwa,200,Chinese,-,," Near ITI Char Rasta, Gorwa Refinery Road, Gorwa, Vadodara"
"one food corner Restaurant, Akota",https://www.zomato.com/vadodara/a-one-food-corner-akota,300,Chinese,-,," Shop 28, Saptagiri Duplex, Opposite Gateway Hotel, Near Akota Garden, Akota, Vadodara"
"hotel durgeshwari Restaurant, Makarpura",https://www.zomato.com/vadodara/hotel-durgeshwari-makarpura,400,"North Indian, South Indian",-,," Near Unity Petrol Pump, Jambuva Bypass NH 8, Makarpura, Vadodara"
"moms tiffin centre Restaurant, Diwalipura",https://www.zomato.com/vadodara/moms-tiffin-centre-diwalipura,300,Fast Food,-,," New Sama Road, Diwalipura, Vadodara"
"f world food van Restaurant, Bhayli",https://www.zomato.com/vadodara/the-f-world-food-van-bhayli,300,"North Indian, Chinese",-,," Near Nilamber Circle, Opposite Nilamber Triumph Mall, Vasna Bhayli Road, Bhayli, Vadodara"
"one tawa fry Restaurant, Akota",https://www.zomato.com/vadodara/a-one-tawa-fry-akota,300,Mughlai,3.0,5," Shop 4, Aadil Complex, Opposite Sharda Mandir School, Akota, Vadodara"
"kathiyawadi khajana Restaurant, Makarpura",https://www.zomato.com/vadodara/kathiyawadi-khajana-makarpura,200,Gujarati,-,," Shop 13, Krishna Gold Complex, Near Ganesh Honda Show Room, Maneja Crossing, Makarpura, Vadodara"
"tiffin waala Restaurant, Sayajipura",https://www.zomato.com/vadodara/the-tiffin-waala-1-sayajipura,100,North Indian,3.0,5," Sayaji Township, Ajwa Road, Khodiyar Nagar, Near Water Tank, Sayajipura, Vadodara"
"frosty fun Restaurant, Gotri",https://www.zomato.com/vadodara/frosty-fun-gotri,300,"Ice Cream, Desserts",-,," A-6, Senate Square, Narayan Garden Road, Besides Bank of Baroda"
"annapurnas kitchen Restaurant, Alkapuri",https://www.zomato.com/vadodara/annapurnas-kitchen-alkapuri,300,"Gujarati, North Indian, Chinese",2.9,4," Shop G8, Managal Dhara Apartment, 83 Sampatrao Colony, Behind Ivory Terrace, Alkapuri, Vadodara"
"new r s pizza Restaurant, Karelibaug",https://www.zomato.com/vadodara/new-r-s-pizza-karelibaug,350,Fast Food,-,," Deshi Haat Food Court, Harni - Warasia Ring Road, Karelibaug, Vadodara"
"vintage kitchen Restaurant, Nizampura",https://www.zomato.com/vadodara/vintage-kitchen-nizampura,200,"North Indian, Fast Food",3.0,5," 12-13, Siddharth Elegance, Near Surendra Nursary, Old Channi Road, Nizampura, Vadodara"
"ketli corner cafe Restaurant, Fatehgunj",https://www.zomato.com/vadodara/ketli-corner-cafe-fatehgunj,200,Cafe,-,," Behind Hotel Blue Lagoon, Fatehgunj, Vadodara"
"food store Restaurant, Nizampura",https://www.zomato.com/vadodara/the-food-store-nizampura,100,Fast Food,2.9,4," D 21, Manorath Shopping Center, TP 13, Channi Jakat Naka, Nizampura, Vadodara"
"mr puff Restaurant, Karelibaug",https://www.zomato.com/vadodara/mr-puff-4-karelibaug,,Bakery,2.9,4," Ratri Bazaar, Near LNT Circle, Karelibaug, Vadodara, Karelibaug, Vadodara"
"baroda saoji restaurant Restaurant, Karelibaug",https://www.zomato.com/vadodara/baroda-saoji-restaurant-karelibaug,700,"Maharashtrian, North Indian, South Indian",3.4,15," I- 1/13, Kamalraj Society, Jai Ambey Nagar, New VIP Road, Karelibaug, Vadodara"
"raj dabeli fast food Restaurant, Gotri",https://www.zomato.com/vadodara/raj-dabeli-and-fast-food-gotri,300,"Chinese, Street Food",3.1,14," Ground Floor 3, Tower B, Signet Plaza, Near Krunal Chowkdi, Gotri, Vadodara"
"sagar restaurant Restaurant, Mandvi",https://www.zomato.com/vadodara/sagar-restaurant-mandvi,300,Gujarati,3.3,25," Kothi Road, Near Prince Cinema, Jubilee Baug, Sursagar North, Mandvi, Vadodara"
"pastry days cafe Restaurant, Manjalpur",https://www.zomato.com/vadodara/pastry-days-cafe-manjalpur,200,"Desserts, Bakery, Cafe",3.3,12," 10-Shantinagar, Tulsidham Road, Manjalpur, Vadodara"
"kheteshwar sweet farsan Restaurant, Karelibaug",https://www.zomato.com/vadodara/kheteshwar-sweet-farsan-karelibaug,350,"Mithai, Fast Food",3.5,25," Near Abhilasha Cross Road, Abhilasha Char Rasta, Raghuvir Nagar, Gyan Kunj, New Sama, Karelibaug, Vadodara"
"hotel kalyani Restaurant, Manjalpur",https://www.zomato.com/vadodara/hotel-kalyani-manjalpur,200,North Indian,3.2,9," Dutt Apartment, Makarpura Road, Opposite Baroda Dairy, Manjalpur, Vadodara"
"arya cake shoppe Restaurant, Alkapuri",https://www.zomato.com/vadodara/arya-cake-shoppe-alkapuri,250,"Bakery, Street Food",3.1,12," Jetalpur Naka, RC Dutt Road, Near Gayatri Chamber, Alkapuri, Vadodara"
"sayajis home delivery Restaurant, Sayajigunj",https://www.zomato.com/vadodara/sayajis-home-delivery-sayajigunj,700,"North Indian, Chinese, Continental",3.2,10," Sarod, Near Kalaghoda Circle, Sayajigunj, Vadodara"
"signature innovative culinary kitchen Restaurant, Gotri",https://www.zomato.com/vadodara/signature-innovative-culinary-kitchen-gotri,800,"North Indian, Chinese",3.4,16," Kabir Hotel & Spa, Opposite FGI Sevasi- Bhimpura Road, Gotri, Vadodara"
"yo china chinese fast food Restaurant, Gorwa",https://www.zomato.com/vadodara/yo-china-chinese-fast-food-gorwa,250,"Fast Food, Chinese",3.2,19," B/18-516, Satyam Apartment, Near Refinery Road, Gorwa, Vadodara"
"sainath refreshment Restaurant, Sayajigunj",https://www.zomato.com/vadodara/sainath-refreshment-sayajigunj,150,"Fast Food, North Indian",3.3,11," Kirtisthambh, Rajmahel Road, Vadodara, Sayajigunj, Vadodara"
"delicious fast food Restaurant, Gotri",https://www.zomato.com/vadodara/delicious-fast-food-gotri,150,"Fast Food, Sandwich",3.3,16," A/GF-14, Aakarsh Complex, Opposite Vishranti Estate, Gotri, Vadodara"
"orange basil Restaurant, Fatehgunj",https://www.zomato.com/vadodara/orange-basil-1-fatehgunj,400,"Pizza, Fast Food",3.4,15," 27, Subash Colony, Near MGVCL Office, Fatehgunj, Vadodara"
"shree surti bakery Restaurant, Mandvi",https://www.zomato.com/vadodara/shree-surti-bakery-mandvi,300,Bakery,3.3,17, Delivery Only
"7 star pizza Restaurant, Diwalipura",https://www.zomato.com/vadodara/7-star-pizza-diwalipura,300,"Pizza, Fast Food",2.8,20," 112A/114 Pancham Icon, Besides D-Mart, Vasna Road, Diwalipura, Vadodara"
"new raja punjabi veg chinese food Restaurant, Akota",https://www.zomato.com/vadodara/new-raja-punjabi-veg-chinese-food-akota,350,"Chinese, North Indian",3.0,10," Shop 1, Pratap Baag, B/S. Vaishali Travels, Mujmahuda, Akota, Vadodara"
"tandoor hut Restaurant, Gotri",https://www.zomato.com/vadodara/tandoor-hut-gotri,300,"North Indian, Chinese",3.1,5," Shop 24, A Tower, Signet Plaza, Near Kunal Char Rasta, Gotri, Vadodara"
"food corner Restaurant, Akota",https://www.zomato.com/vadodara/food-corner-akota,100,Fast Food,3.0,5," Ashwamegh 3, Shop A 2/3, Akota Munjmahuda Road, Near Dodsal Bus Stop, Akota, Vadodara"
"swagath food court Restaurant, Akota",https://www.zomato.com/vadodara/swagath-food-court-akota,200,South Indian,3.3,8," Shop SB 7, Gajanan Complex, Opposite Tube Company, OP Road, Akota, Vadodara"
"hangout fast food Restaurant, Gotri",https://www.zomato.com/vadodara/hangout-fast-food-gotri,150,Fast Food,NEW,," Shop 5, Yogiraj Resicum Plaza, Gotri, Vadodara"
"jay gokulesh restaurant Restaurant, Kendranagar",https://www.zomato.com/vadodara/jay-gokulesh-restaurant-kendranagar,200,"North Indian, Gujarati, Chinese",3.1,5," Sukhdham Residency, Near Gurukul Char Rasta, Opposite Vallabh Vidyamandir School, Waghodia Road, Kendranagar, Vadodara"
"superb soda snacks Restaurant, Makarpura",https://www.zomato.com/vadodara/superb-soda-and-snacks-makarpura,150,Beverages,3.1,11," Khusro Market, Near Air Force Naka, Makarpura, Vadodara"
"dragon chinese Restaurant, Sayajigunj",https://www.zomato.com/vadodara/dragon-chinese-sayajigunj,250,Chinese,-,," 11, Food Court, Ved Transcube Mall, ST Depot, Sayajigunj, Vadodara"
"food flame Restaurant, Kendranagar",https://www.zomato.com/vadodara/the-food-flame-kendranagar,250,"North Indian, Chinese",2.9,7," 12, Ground Floor, Nivedanam, Waghodia Dabhoi Ring Road, Corner Soma Talav, Kendranagar, Vadodara"
"sisbro parcel service Restaurant, Bhayli",https://www.zomato.com/vadodara/sisbro-parcel-service-bhayli,200,"North Indian, Chinese",NEW,," 9, Second Floor, Ronak Complex, Opposite Sunrise Park, Vasna Road, Bhayli, Vadodara"
"motu patalu savusal Restaurant, Kendranagar",https://www.zomato.com/vadodara/motu-patalu-savusal-kendranagar,150,"North Indian, Fast Food",2.8,11," Shop 13/14, Shreevastav Complex, Near Prabhat Char Rasta, Waghodia, Kendranagar Vadodara"
"k n south indian restaurant Restaurant, Makarpura",https://www.zomato.com/vadodara/k-n-south-indian-restaurant-1-makarpura,650,South Indian,2.9,6," 887, 4, GIDC Road, Suresh Nagar-1, GIDC Industrial Area, Makarpura, Vadodara"
"fresh chocolates Restaurant, Bhayli",https://www.zomato.com/vadodara/fresh-chocolates-bhayli,550,Bakery,3.0,5," 51, Green View Residency, Atladara, Bhayli, Vadodara"
"damodar samosawala Restaurant, Fatehgunj",https://www.zomato.com/vadodara/damodar-samosawala-fatehgunj,100,Fast Food,3.1,9," 392, Sadar Bazar, Jayesh Colony, Fatehgunj, Vadodara"
"bombay ice cream faluda Restaurant, Manjalpur",https://www.zomato.com/vadodara/bombay-ice-cream-faluda-manjalpur,300,"North Indian, Street Food",3.0,8," E 1/604, Palace Road, Babajipura, Manjalpur, Vadodara"
"db chocolates bookey Restaurant, Mandvi",https://www.zomato.com/vadodara/db-chocolates-bookey-mandvi,750,Bakery,-,," C 5, Vasundhara Society, Uma Nalanda Road, Waghodiya Road, Vadodara"
"flavoured tea Restaurant, Alkapuri",https://www.zomato.com/vadodara/the-flavoured-tea-alkapuri,150,"Tea, Fast Food, Beverages",3.4,15," E-17, Kashi Vishweshwar Complex, Tower 5, Jetalpur Main Road, Alkapuri, Vadodara"
"shiv shakti farsan mart Restaurant, Mandvi",https://www.zomato.com/vadodara/shiv-shakti-farsan-mart-mandvi,300,Gujarati,3.4,12," Chokhandi, Nini Shak Market, Vitthal Oil Mill Compound, Mandvi, Vadodara"
"orange platter Restaurant, Akota",https://www.zomato.com/vadodara/orange-platter-akota,350,"North Indian, Chinese",3.3,13, Delivery Only
"pats kitchen Restaurant, Alkapuri",https://www.zomato.com/vadodara/pats-kitchen-alkapuri,400,"North Indian, Pizza",3.4,13," Flat 1/6, Anand Society, R C Dutt Road, Alkapuri, Vadodara"
"happy eats Restaurant, Akota",https://www.zomato.com/vadodara/happy-eats-akota,150,Street Food,3.2,13," Near Saurabh Vidhyalaya, Akota, Vadodara"
"new indra bhavan Restaurant, Alkapuri",https://www.zomato.com/vadodara/new-indra-bhavan-1-alkapuri,250,North Indian,3.3,21," 10, Siddhi Vinayak Complex, Near Harmony Hotel, Opposite Platform 6, Alkapuri, Vadodara, Gujarat 390007"
"jitendra khaman Restaurant, Fatehgunj",https://www.zomato.com/vadodara/jitendra-khaman-fatehgunj,200,Fast Food,3.5,22," 179, Mangal Bazar, Near Jubilee Baug, Vadodara"
"d corner Restaurant, Karelibaug",https://www.zomato.com/vadodara/the-d-corner-karelibaug,800,South Indian,3.0,11," FF 17, 1st Floor, Earth Icon Complex, New VIP Road, Near Khodiyar Nagar, Char Rasta, Karelibaug, Vadodara"
"hotel riddhi siddhi Restaurant, Mandvi",https://www.zomato.com/vadodara/hotel-riddhi-siddhi-mandvi,750,"North Indian, Chinese, Fast Food",NEW,," 1, First Floor, Aamantran Complex A, Opposite Chhani Jakatnaka, Mandvi, Vadodara"
"raja omlet center Restaurant, Karelibaug",https://www.zomato.com/vadodara/raja-omlet-center-karelibaug,200,Fast Food,3.3,11," Sangam Char Rasta, Harni Road, Karelibaug, Vadodara"
"surti fancy dosa Restaurant, Diwalipura",https://www.zomato.com/vadodara/surti-fancy-dosa-diwalipura,200,South Indian,3.2,11," J 10, Vaikunth Duplex, Near Ward 11, Makrand Desai Road, Diwalipura, Vadodara"
"seven herbs Restaurant, Bhayli",https://www.zomato.com/vadodara/seven-herbs-bhayli,400,"Italian, Mexican",NEW,," Shop 2 to 6, 103, 104 First Floor, Facet Square Complex, Bhayli High Tension Road, Bhayli, Vadodara"
"jsk food corner Restaurant, Danteshwar",https://www.zomato.com/vadodara/jsk-food-corner-danteshwar,150,Fast Food,3.2,12," Opposite Vadodara High School, Danteshwar, Vadodara"
"shree maruti fast food Restaurant, Nizampura",https://www.zomato.com/vadodara/shree-maruti-fast-food-nizampura,100,Street Food,3.2,14," S-9, Pramukh Square Building, Opposite Lehariya Hanuman Temple, Sama-channi Canal Road, Vadodara"
"kalindi masala puff Restaurant, Kendranagar",https://www.zomato.com/vadodara/kalindi-masala-puff-kendranagar,150,Fast Food,3.4,27," Shop 03, Nandgam Complex, Opposite Chandra Nagar Colony, Waghodia Road, Kendranagar, Vadodara"
"sai krupa multi cuisine restaurant Restaurant, Sayajipura",https://www.zomato.com/vadodara/sai-krupa-multi-cuisine-restaurant-sayajipura,400,"North Indian, Chinese, Fast Food",3.3,18," 6, 17, 18, Siddheshwar Hill Square, National Highway 8 Road, Opposite APMC Market, Sayajipura, Vadodara"
"dessert boutique Restaurant, Diwalipura",https://www.zomato.com/vadodara/dessert-boutique-diwalipura,400,Desserts,3.6,27," GF/6, Shree Ram Center, Near Lulla Classes, Malhar Point, Old Padra Road, Diwalipura, Vadodara"
"bigbite golgappa Restaurant, Vadiwadi",https://www.zomato.com/vadodara/bigbite-golgappa-vadiwadi,200,Street Food,3.3,24," Trivia Complex, Natubhai Circle, Race Course Road, Vadiwadi, Vadodara"
"tasty biryani Restaurant, Mandvi",https://www.zomato.com/vadodara/tasty-biryani-mandvi,300,"Biryani, Fast Food",2.8,33," Near Waghodia Bus Stand, Kirti Stambh Rajmahal Road, Mandvi, Vadodara"
"gayatri khaman Restaurant, Manjalpur",https://www.zomato.com/vadodara/gayatri-khaman-manjalpur,100,Street Food,3.5,27," Shop 12, Radha Kishan Apartment, Opposite Deep Chambers, Manjalpur, Vadodara"
"maji sainik eggs center Restaurant, Diwalipura",https://www.zomato.com/vadodara/maji-sainik-eggs-center-diwalipura,200,"Street Food, Fast Food",3.5,33," GF-7,Sanket heights,Sun Pharma road,Vadodara."
"eggcom Restaurant, Makarpura",https://www.zomato.com/vadodara/egg-com-makarpura,300,Fast Food,3.4,17," 7, Gurukrupa Complex, Opposite Matushi Dham Saibaba Temple, Makarpura, Vadodara"
"mr sharmaji Restaurant, Kendranagar",https://www.zomato.com/vadodara/mr-sharmaji-1-kendranagar,550,"North Indian, Chinese",3.5,21," Shop 3, Anuradha Complex, Near Uma Char Rasta, Waghodia Road, Kendranagar, Vadodara"
"happy combos Restaurant, Alkapuri",https://www.zomato.com/vadodara/happy-combos-1-alkapuri,200,North Indian,-,," Block 57, Alkapuri Society, Ground Floor, Sagun Exotica, Alkapuri, Vadodara"
"7th heaven Restaurant, Subhanpura",https://www.zomato.com/vadodara/7th-heaven-1-subhanpura,300,Bakery,3.3,27," GF 19, Vishwamohini Complex, Near Panchratna Apartment, Subhanpura, Vadodara"
"winner winner chicken dinner Restaurant, Bhayli",https://www.zomato.com/vadodara/winner-winner-chicken-dinner-bhayli,300,"North Indian, Fast Food",3.8,31," Shop 10, Ground Floor, Urban One Complex, Near Panchmukhi Hanumaanji Temple, Bhayli, Vadodara"
"star eggs point Restaurant, Fatehgunj",https://www.zomato.com/vadodara/star-eggs-point-fatehgunj,200,Street Food,3.3,21," Opposite V.M.C School, Beside Nagarwada Vegetable Market, Laljikui, Fatehgunj, Vadodara"
"amore Restaurant, Subhanpura",https://www.zomato.com/vadodara/amore-subhanpura,200,Ice Cream,3.3,30," 2nd Floor, Inorbit Mall, Subhanpura, Vadodara"
"rajasthan kulfi race course wala Restaurant, Alkapuri",https://www.zomato.com/vadodara/rajasthan-kulfi-race-course-wala-alkapuri,150,"Ice Cream, Beverages",3.7,27," Shop 16, Bombay Shopping Centre, Ambedkar Circle, Alkapuri, Vadodara"
"shree janta ice cream Restaurant, Karelibaug",https://www.zomato.com/vadodara/shree-janta-ice-cream-karelibaug,200,Ice Cream,3.6,71," Mahalaxmi Apartment,  Karelibaug, Vadodara"
"chaibugs Restaurant, Akota",https://www.zomato.com/vadodara/chaibugs-akota,500,"Fast Food, Beverages, Finger Food, Tea",3.6,34," Shop 6-7, Ashwamegh-2, Mujmahuda Road, Akota, Vadodara"
"rajputana Restaurant, Sayajigunj",https://www.zomato.com/vadodara/the-rajputana-2-sayajigunj,600,"Gujarati, North Indian, Mughlai",3.4,43," Opposite Sardar Patel Statue, Sayajigunj, Vadodara"
"famous chhole bhature dal pakwan Restaurant, Kendranagar",https://www.zomato.com/vadodara/famous-chhole-bhature-and-dal-pakwan-kendranagar,100,Street Food,3.5,41," 43, Dhanlaxmi Society, Near Vrundavan Char Rasta, Waghodia Raod, Kendranagar, Vadodara"
"red roaster Restaurant, Akota",https://www.zomato.com/vadodara/red-roaster-akota,400,Cafe,3.3,15," F 3-4, Sundarvan Society, Near Akota Stadium, Akota, Vadodara"
"cake carnival Restaurant, Manjalpur",https://www.zomato.com/vadodara/cake-carnival-manjalpur,300,"Bakery, Desserts",3.6,47," GF 3, Tower B, Shree Siddheswar Heaven, Near C M Patel Farm Kalali, Manjalpur, Vadodara"
"kiran food Restaurant, Karelibaug",https://www.zomato.com/vadodara/kiran-food-karelibaug,400,"Fast Food, North Indian",3.7,49," Shop 5, Mangal Pandey Road, Night Market, Near Vuda Circle, Karelibaug, Vadodara"
"foods n moods dosa house Restaurant, Manjalpur",https://www.zomato.com/vadodara/foods-n-moods-dosa-house-manjalpur,200,Street Food,3.5,51," Shop 4, Amar Krupa Flat, Near Sports Complex Darabar, Chokadi, Manjalpur, Vadodara"
"darshan restaurant banquet Restaurant, Gotri",https://www.zomato.com/vadodara/darshan-restaurant-banquet-gotri,500,"North Indian, Chinese",3.5,59," First Floor, Samanvay Zillion, Opposite Shaishav School, Gotri Sevashi Road, Gotri, Vadodara"
"gayatri bhavan Restaurant, Alkapuri",https://www.zomato.com/vadodara/gayatri-bhavan-alkapuri,600,"North Indian, Gujarati",2.5,65," Shreem Shalini Mall, Opposite Concard Building, R C Dutt Road, Alkapuri, Vadodara"
"bombay tasty punjabi khana Restaurant, Diwalipura",https://www.zomato.com/vadodara/bombay-tasty-punjabi-khana-diwalipura,400,North Indian,3.6,64," Branch 1, Opposite SBI Bank, Chakli Circle, Diwalipura, Vadodara"
"cake store Restaurant, Nizampura",https://www.zomato.com/vadodara/the-cake-store-nizampura,200,Bakery,3.4,23," I-404 Tower Shreenath puram, Behind PVR Deep Multiplex, Old Channi Road, Vadodara"
"mr hunger food point Restaurant, Karelibaug",https://www.zomato.com/vadodara/mr-hunger-food-point-karelibaug,400,"Fast Food, North Indian",2.9,41," Desi Haat, Opposite Banker's Hospital, Karelibaug, Vadodara"
"shree khodiyar kathiyawadi dhaba Restaurant, Gotri",https://www.zomato.com/vadodara/shree-khodiyar-kathiyawadi-dhaba-gotri,100,"Gujarati, North Indian",3.3,29," 1st Floor, Shreena Tower, Above Icici Bank, Near Yash Complex, Gotri, Vadodara"
"shivam pavbhaji fast food Restaurant, Manjalpur",https://www.zomato.com/vadodara/shivam-pavbhaji-and-fast-food-manjalpur,200,Fast Food,3.7,53," 6, Jay Gopal Avenue, Opposite Manjalpur Township 1, Manjalpur, Vadodara"
"creative food factory Restaurant, Fatehgunj",https://www.zomato.com/vadodara/creative-food-factory-fatehgunj,200,"Fast Food, Beverages, Biryani",-,," Chaitanya Apartment, Police Station, R. V. Desai Road, Opposite, Navapura, Vadodara"
"andys cafe Restaurant, Kendranagar",https://www.zomato.com/vadodara/andys-cafe-kendranagar,100,Juices,-,," Ground Floor, Earth Icon Mall, Near Khodiyar Nagar, Char Rasta, Near VIP Road, Kendranagar, Vadodara"
"surti egg tadka Restaurant, Subhanpura",https://www.zomato.com/vadodara/surti-egg-tadka-subhanpura,400,Fast Food,-,," Near G2 Siddhi Vinayak Complex, Nr Sandhya Society, Subhanpura, Vadodara"
"paras point Restaurant, Diwalipura",https://www.zomato.com/vadodara/paras-point-diwalipura,100,Paan,-,," Ground Floor, 2, Taksh Complex, Vasna Road, Diwalipura, Vadodara"
"rajwada food Restaurant, Gotri",https://www.zomato.com/vadodara/rajwada-food-gotri,200,"North Indian, Chinese",-,," F-71, Gayatri Krupa Society-2, Sevasi, Gotri, Vadodara"
"vrundavan food services Restaurant, Nizampura",https://www.zomato.com/vadodara/vrundavan-food-services-nizampura,200,"Fast Food, North Indian, Gujarati",-,," 8 Akshardham Society, Near Khushi Motors, TP 13, Canel Road, Chhani Jakat Naka, Nizampura, Vadodara"
"om sai chinese food Restaurant, Fatehgunj",https://www.zomato.com/vadodara/om-sai-chinese-food-fatehgunj,200,Chinese,-,," Gossai Mohallo, Opposite Jhulelal Temple, Old RTO Road, Warasiya, Fatehgunj, Vadodara"
"sapphire Restaurant, Karelibaug",https://www.zomato.com/vadodara/sapphire-karelibaug,950,"North Indian, Chinese, Italian, Continental",-,," Hotel Aum Regency, Opposite Ambe Vidyalaya, Sama Savli Road, Karelibaug, Vadodara"
"badshah omlete center Restaurant, Mandvi",https://www.zomato.com/vadodara/badshah-omlete-center-mandvi,100,Street Food,-,," Nayay Mandir, Near Zakariya Maszid, Dhoodhwala Mohalla, Mandvi, Vadodara"
"lucky sev ushal Restaurant, Alkapuri",https://www.zomato.com/vadodara/lucky-sev-ushal-alkapuri,150,Fast Food,-,," GF- 1, Safa Marwa Complex's Corner, Opposite Basera Complex, Alkapuri, Vadodara"
"shop eat Restaurant, Karelibaug",https://www.zomato.com/vadodara/shop-eat-karelibaug,150,"Fast Food, Gujarati, North Indian",-,," Gada circle, Opposite Red Corol, Harni, Vadodara"
"whola Restaurant, Akota",https://www.zomato.com/vadodara/whola-akota,250,Healthy Food,-,," 302, Keshav Residency, 63, Shrinagar Society, Dinesh Mill Road, Akota, Vadodara"
"om sai chinese south indian Restaurant, Manjalpur",https://www.zomato.com/vadodara/om-sai-chinese-and-south-indian-manjalpur,300,"Chinese, South Indian",-,," 101, Ratilal Park, Near Eva Mall, Patidar Char Rasta, Manjalpur, Vadodara"
"radhe Restaurant, Mandvi",https://www.zomato.com/vadodara/radhe-mandvi,150,Biryani,-,," C-102, Sai Vandan Apartment, Madanzapa Road, Pathargate, Mandvi, Vadodara"
"bombay sandwich pizza Restaurant, Karelibaug",https://www.zomato.com/vadodara/bombay-sandwich-and-pizza-karelibaug,250,Fast Food,-,," LNT Circle, Opposite Uttkarsh Petrol Pump, Karelibaug, Vadodara"
"jeet omlet Restaurant, Karelibaug",https://www.zomato.com/vadodara/jeet-omlet-1-karelibaug,200,Street Food,3.0,5," Karelibaug Water Tank, Karelibaug, Vadodara"
"moms grill Restaurant, Navapura",https://www.zomato.com/vadodara/moms-grill-2-navapura,200,Fast Food,-,," 302, Ganga Sagar App, Opposite Gangotri App, R.V.Desai Road, Navapura, Vadodara"
