name,link,cost for 2,cuisines,ratings,reviews,address
"thambi bhavan Restaurant, Bodakdev",https://www.zomato.com/ahmedabad/thambi-bhavan-bodakdev,550,South Indian,4.3,77," 1, 1st Floor, A Block, Times Square 2, Bodakdev, Ahmedabad"
"vipul dudhiya sweets Restaurant, Satellite",https://www.zomato.com/ahmedabad/vipul-dudhiya-sweets-satellite,250,"Mithai, Bakery, Fast Food, Gujarati, Street Food",4.3,199," Dhananjay Tower, Shymal Cross Road, Satellite, Ahmedabad"
"mealoji restaurant cafe Restaurant, Prahlad Nagar",https://www.zomato.com/ahmedabad/mealoji-restaurant-cafe-prahlad-nagar,350,"Fast Food, North Indian",3.7,29," Shop 9, Titanium City Centre, 100 Feet Road, Prahlad Nagar, Ahmedabad"
"rajshree sandwich Restaurant, Satellite",https://www.zomato.com/ahmedabad/rajshree-sandwich-satellite,200,"Sandwich, Fast Food, Street Food",3.7,38," Sachin Tower, Anand Nagar Road, Satellite, Ahmedabad"
"beekay bakers Restaurant, C G Road",https://www.zomato.com/ahmedabad/beekay-bakers-c-g-road,250,"Bakery, Fast Food",3.7,24," G-3, City Centre, Near Swastik Cross Road, Opposite Dena Bank, C G Road, Ahmedabad"
"south land Restaurant, Prahlad Nagar",https://www.zomato.com/ahmedabad/south-land-prahlad-nagar,200,"South Indian, Chinese, Street Food, Sandwich",Temporarily,Closed," Opposite Prahladnagar Garden, Prahlad Nagar, Ahmedabad"
"thikana Restaurant, Bodakdev",https://www.zomato.com/ahmedabad/thikana-2-bodakdev,250,Beverages,3.7,28," Armeida, Sindhu Bhavan Road, Off SG Highway, Bodakdev, Ahmedabad"
"shreeji fast food Restaurant, Isanpur",https://www.zomato.com/ahmedabad/shreeji-fast-food-isanpur,300,"Sandwich, Fast Food",3.7,35," 42, Rameshwar Shopping Centre, Near Bus Stand, Isanpur, Ahmedabad"
"foozzie Restaurant, Prahlad Nagar",https://www.zomato.com/ahmedabad/foozzie-prahlad-nagar,300,Beverages,3.7,30," C-7/1, SP-27, TP-46, Bajigar Tenament, Near Petrol Pump, Prahlad Nagar, Ahmedabad"
"d c frankie Restaurant, Mani Nagar",https://www.zomato.com/ahmedabad/d-and-c-frankie-mani-nagar,250,Fast Food,3.7,26, Delivery Only
"jalaram farsan corner Restaurant, Mani Nagar",https://www.zomato.com/ahmedabad/jalaram-farsan-corner-mani-nagar,150,Street Food,3.7,36," Dharnidhar Complex, Opposite Mani Railway Crossing, Mani Nagar, Ahmedabad"
"tasty takeaway Restaurant, Ghatlodia",https://www.zomato.com/ahmedabad/tasty-takeaway-ghatlodia,300,"North Indian, Chinese",3.7,32," Shop 17, Manilal Nagar, Near Dhanjibhai Kuva, Ghatlodia, Ahmedabad"
"sonas kitchen Restaurant, Gurukul",https://www.zomato.com/ahmedabad/sonas-kitchen-gurukul,300,"Gujarati, North Indian",3.7,27," B-602, Purvi Towers, Near Subhash Chowk, Gurukul Road, Gurukul, Ahmedabad"
"jk arabian special Restaurant, Bodakdev",https://www.zomato.com/ahmedabad/jk-arabian-special-bodakdev,350,Lebanese,3.7,27," Opposite Iscon Mall, SG Highway, Bodakdev, Ahmedabad"
"kook du ku curries Restaurant, Ranip",https://www.zomato.com/ahmedabad/kook-du-ku-curries-ranip,500,North Indian,3.7,22," S/16, Suvarna Appartment, Part 2, Near Nirnay Nagar, Arjun Ashram - GST Crossing Road, Ranip, Ahmedabad"
"chefbox Restaurant, Navrangpura",https://www.zomato.com/ahmedabad/chefbox-navrangpura,500,"Chinese, Fast Food",3.7,30," Shop 2, Ground Floor, Ratna Mauli, C.G.Road, Navrangpura, Ahmedabad"
"puchka platters Restaurant, Bopal",https://www.zomato.com/ahmedabad/puchka-platters-bopal,200,Street Food,3.7,16," 3, Bopal Haat And Shopping Center, Sobo Center Road, Sun City Road, Bopal, Ahmedabad"
"artisan regenta antarim Restaurant, Navrangpura",https://www.zomato.com/ahmedabad/artisan-regenta-antarim-navrangpura,"1,000","North Indian, Continental",4.0,301," Regenta Central Antarim, Off CG Road, Navrangpura, Ahmedabad"
"instaa fresh Restaurant, Thaltej",https://www.zomato.com/ahmedabad/instaa-fresh-thaltej,900,"Cafe, Healthy Food, Italian",4.0,299," Harmony Icon, 100 Feet Hebatpur Road, Thaltej, Ahmedabad"
"navrang restaurant Restaurant, Navrangpura",https://www.zomato.com/ahmedabad/navrang-restaurant-navrangpura,600,"North Indian, Chinese, Fast Food",4.0,480," 1st Floor, Centore Owner's Assocition, Near Vijay Cross Road, Navrangpura, Ahmedabad"
"appiitto9 cafe Restaurant, Bodakdev",https://www.zomato.com/ahmedabad/appiitto9-cafe-bodakdev,850,"Cafe, North Indian, Italian",4.0,291," G3, Times Square Arcade 2, Sindhu Bhavan Thaltej Road, Bodakdev, Ahmedabad"
"raj thaal Restaurant, Bopal",https://www.zomato.com/ahmedabad/the-raj-thaal-bopal,700,"Gujarati, Rajasthani",4.0,413," The Raj Banquets & Hotels, K K House, Near Swaminarayan Temple, Sardar Patel Ring Road, Bopal, Ahmedabad"
"85 degrees c Restaurant, Satellite",https://www.zomato.com/ahmedabad/85-degrees-c-satellite,800,"Cafe, Italian, Continental",4.0,279," Alliance Francaise, Himali Tower Lane, Off Shyamal-Manekbagh Road, Near FCI Building, Satellite, Ahmedabad"
