url,fav,lat,lon
https://www.zomato.com/jaipur/ten-twisters-c-scheme,"Paan Shot, Lal Maans, Halwa, Crispy Corn, Gulab Jamun, Paneer Tikka, Dal Tadka",26.9140341242,75.8056690916
https://www.zomato.com/jaipur/spicy-bite-amer,"₹1,200 for two people (approx.)",26.9914700000,75.8671220000
https://www.zomato.com/jaipur/gvd-sonis-cafe-vaishali-nagar,₹450 for two people (approx.),26.8988886279,75.7366588712
https://www.zomato.com/jaipur/narulas-raja-park,₹500 for two people (approx.),26.8941421805,75.8324968815
https://www.zomato.com/jaipur/shree-balaji-bhojnalaya-civil-lines,₹200 for two people (approx.),26.9037511824,75.7754895464
https://www.zomato.com/jaipur/de-thali-1-raja-park,"Chole, Panneer Butter Masala, Dal Makhani, Kulcha, Veg Thali, Paneer Malai Tikka, Tandoori Chaap",26.8937830642,75.8254691586
https://www.zomato.com/jaipur/royal-bakery-shyam-nagar,₹400 for two people (approx.),26.8831522861,75.7524124905
https://www.zomato.com/jaipur/indian-ice-cream-faluda-adarsh-nagar,₹200 for two people (approx.),26.9103137890,75.8206063136
https://www.zomato.com/jaipur/caffe-palladio-jaipur-1-narayan-singh-circle,"Coffee, Pizza, Sandwich, Pasta, Mezze Platter, Moroccan Mint Tea, Lamb",26.8997276226,75.8159815148
https://www.zomato.com/jaipur/salsa-hotel-royal-orchid-tonk-road,"₹2,000 for two people (approx.) with alcohol",26.8447151387,75.7932863384
https://www.zomato.com/jaipur/cafe-99-mansarovar,₹400 for two people (approx.),26.8656156418,75.7858676836
https://www.zomato.com/jaipur/chicken-chatkara-raja-park,₹350 for two people (approx.),26.8931255286,75.8319969848
https://www.zomato.com/jaipur/momos-king-malviya-nagar,"Paneer Momos, Fried Momo, Veg Afghani Momos, Hakka Noodles, Veg Tandoori Momos, Gravy Momo",26.8476987681,75.8049348369
https://www.zomato.com/jaipur/cake-culture-sodala,₹200 for two people (approx.),26.8799650000,75.7685850000
https://www.zomato.com/jaipur/the-doors-mi-road,"Panneer Butter Masala, Paratha, Thali, Paneer Tikka",26.9156894606,75.8101302758
https://www.zomato.com/jaipur/social-vibes-2-c-scheme,"Bombay Sandwich, Pizza, Pasta, Garlic Bread, Mojito, Honey Chilli Potatoes, Spaghetti",26.9155585174,75.8089088649
https://www.zomato.com/jaipur/mahadev-hotel-tandoor-dhaba-vidhyadhar-nagar,₹300 for two people (approx.),26.9637909289,75.7814712077
https://www.zomato.com/jaipur/punjabi-swad-pure-veg-restaurant-mansarovar,₹350 for two people (approx.),26.8530651544,75.7674865052
https://www.zomato.com/jaipur/shri-hari-pavitra-bhojnalaya-shyam-nagar,₹350 for two people (approx.),26.8914200000,75.7422900000
https://www.zomato.com/jaipur/mr-jabs-cafe-mansarovar,"Tea, Sandwich, Honey Chilli Potatoes, White Sauce Pasta, Maggi, Chai, Tandoori Pizza",26.8699850000,75.7856710000
https://www.zomato.com/jaipur/hare-rama-hare-krishna-mansarovar,"Paratha, Paneer Lababdar",26.8513966363,75.7679220289
https://www.zomato.com/jaipur/mahadev-dhaba-1-mansarovar,₹350 for two people (approx.),26.8612685929,75.7636864856
https://www.zomato.com/jaipur/shri-ram-pavitra-bhojanalaya-1-shastri-nagar,₹200 for two people (approx.),26.9461705724,75.7989977673
https://www.zomato.com/jaipur/dwarka-sweets-vidhyadhar-nagar,₹100 for two people (approx.),26.9552402001,75.7762308419
https://www.zomato.com/jaipur/kamlesh-pavitra-bhojanalya-c-scheme,₹150 for two people (approx.),26.9121793534,75.7920163125
https://www.zomato.com/jaipur/dhaba-junction-vaishali-nagar,₹350 for two people (approx.),26.9152050000,75.7249980000
https://www.zomato.com/jaipur/kesar-da-dhaba-malviya-nagar,₹300 for two people (approx.),26.8447576172,75.8215470985
https://www.zomato.com/jaipur/mahaveer-prime-rabdi-bhandar-and-bhojnalaya-private-limited-jhotwara,₹300 for two people (approx.),26.9439117000,75.7452917000
https://www.zomato.com/jaipur/potlee-rooftop-restaurant-jagatpura,₹450 for two people (approx.),26.8058037968,75.8611016348
